Proxy,Timestamp,Score,Success
8.220.141.8:13,1755152243,0.00,1
47.121.182.88:8443,1755152243,0.00,0
47.121.182.88:8443,1755152243,0.00,0
47.74.46.81:9098,1755152243,0.00,0
47.251.87.199:4443,1755152243,0.00,0
47.251.87.199:4443,1755152243,0.00,0
47.238.130.212:8080,1755152243,0.00,0
47.238.130.212:8080,1755152243,0.00,1
47.122.57.58:3128,1755152243,0.00,0
47.104.28.135:9080,1755152243,0.00,0
47.108.159.113:80,1755152243,0.00,0
8.213.197.208:1081,1755152243,0.00,0
47.116.210.163:8443,1755152243,0.00,0
106.14.104.220:5005,1755152243,0.00,0
39.102.213.50:8081,1755152243,0.00,0
47.251.87.74:1081,1755152243,0.00,0
47.251.87.74:1081,1755152243,0.00,0
47.251.87.74:1081,1755152243,0.00,1
39.104.27.89:9098,1755152243,0.00,0
39.104.27.89:9098,1755152243,0.00,0
39.104.27.89:9098,1755152243,0.00,0
47.237.2.245:20000,1755152243,0.00,0
47.92.219.102:8888,1755152243,0.00,0
149.129.255.179:8443,1755152243,0.00,0
149.129.255.179:8443,1755152243,0.00,1
149.129.255.179:8443,1755152243,0.00,1
149.129.255.179:8443,1755152243,0.00,0
149.129.255.179:8443,1755152243,0.00,1
47.104.27.165:8081,1755152243,0.00,0
36.89.212.254:8080,1755152243,0.00,0
156.244.11.6:4145,1755152243,0.00,0
106.14.91.83:8081,1755152243,0.00,0
39.102.209.121:8008,1755152243,0.00,0
8.213.128.6:7657,1755152243,0.00,0
39.104.69.76:9080,1755152243,0.00,0
39.102.213.213:8089,1755152243,0.00,0
47.120.0.231:9080,1755152243,0.00,0
47.92.152.43:12000,1755152243,0.00,0
47.92.152.43:12000,1755152243,0.00,0
39.102.214.199:41890,1755152243,0.00,0
103.52.115.171:3128,1755152243,0.00,0
149.129.226.9:1080,1755152243,0.00,0
149.129.226.9:1080,1755152243,0.00,1
39.102.210.222:9080,1755152243,0.00,0
8.211.200.183:9080,1755152243,0.00,0
47.104.198.111:8080,1755152243,0.00,0
47.104.198.111:8080,1755152243,0.00,0
39.102.208.236:80,1755152243,0.00,0
8.213.156.191:30000,1755152243,0.00,0
47.251.73.54:8081,1755152243,0.00,0
8.211.194.85:9999,1755152243,0.00,0
156.244.11.6:111,1755152243,0.00,0
8.213.215.187:202,1755152243,0.00,0
8.211.49.86:8081,1755152243,0.00,0
107.6.7.232:3128,1755152243,0.00,0
84.244.119.36:23500,1755152243,0.00,0
8.220.204.92:4145,1755152243,0.00,0
39.102.209.163:80,1755152243,0.00,0
39.102.209.163:80,1755152243,0.00,0
47.120.0.231:8080,1755152243,0.00,0
47.122.31.238:80,1755152243,0.00,0
47.122.31.238:80,1755152243,0.00,0
47.252.18.37:8081,1755152243,0.00,0
47.252.18.37:8081,1755152243,0.00,1
8.213.128.6:6000,1755152243,0.00,0
8.213.128.6:6000,1755152243,0.00,1
103.234.124.183:7777,1755152243,0.00,0
39.102.214.152:80,1755152243,0.00,0
39.102.211.64:3128,1755152243,0.00,0
39.102.211.64:3128,1755152243,0.00,0
47.119.22.92:10000,1755152243,0.00,0
8.209.96.245:8080,1755152243,0.00,0
47.237.107.41:443,1755152243,0.00,0
47.121.183.107:8081,1755152243,0.00,0
149.129.255.179:77,1755152243,0.00,0
47.104.27.249:18080,1755152243,0.00,0
47.91.121.127:20000,1755152243,0.00,0
8.215.15.163:6379,1755152243,0.00,0
8.215.15.163:6379,1755152243,0.00,1
8.215.15.163:6379,1755152243,0.00,1
47.251.74.38:5060,1755152243,0.00,0
47.251.87.74:80,1755152243,0.00,0
47.251.87.74:80,1755152243,0.00,1
47.109.110.100:8089,1755152243,0.00,0
47.92.82.167:7890,1755152243,0.00,0
47.92.82.167:7890,1755152243,0.00,0
39.102.208.23:3128,1755152243,0.00,0
47.122.56.158:9080,1755152243,0.00,0
47.238.134.126:18080,1755152243,0.00,0
47.238.134.126:18080,1755152243,0.00,1
39.102.209.121:31281,1755152243,0.00,0
39.102.209.121:31281,1755152243,0.00,0
39.102.209.121:31281,1755152243,0.00,0
8.211.194.78:8888,1755152243,0.00,0
8.211.194.78:8888,1755152243,0.00,1
8.137.62.53:9098,1755152243,0.00,0
47.122.5.165:9080,1755152243,0.00,0
47.122.5.165:9080,1755152243,0.00,0
47.121.182.88:8081,1755152243,0.00,0
47.250.177.202:8443,1755152243,0.00,0
47.91.115.179:1081,1755152243,0.00,0
47.91.115.179:1081,1755152243,0.00,1
39.102.211.162:10002,1755152243,0.00,0
39.102.211.162:10002,1755152243,0.00,0
8.137.62.53:8081,1755152243,0.00,0
8.213.134.213:55443,1755152243,0.00,0
8.213.134.213:55443,1755152243,0.00,0
38.54.9.151:3128,1755152243,0.00,0
103.19.59.218:2134,1755152243,0.00,0
8.210.17.35:8443,1755152243,0.00,0
64.110.82.7:8080,1755152243,0.09,1
47.91.120.190:8081,1755152243,0.00,0
47.91.120.190:8081,1755152243,0.00,1
47.91.120.190:8081,1755152243,0.00,1
47.91.120.190:8081,1755152243,0.00,0
8.213.222.157:8999,1755152243,0.00,0
47.250.11.111:3128,1755152243,0.00,0
39.104.69.76:8081,1755152243,0.00,0
47.104.27.165:8443,1755152243,0.00,0
47.252.11.233:8443,1755152243,0.00,0
47.119.19.221:8081,1755152243,0.00,0
47.250.51.110:13,1755152243,0.00,0
47.250.51.110:13,1755152243,0.00,1
8.215.3.250:6379,1755152243,0.00,0
123.141.181.3:5031,1755152243,0.00,0
103.63.190.165:8080,1755152243,0.00,0
8.220.141.8:999,1755152243,0.00,0
47.251.87.199:2083,1755152243,0.00,0
47.251.87.199:2083,1755152243,0.00,0
152.53.168.53:48343,1755152243,0.00,0
152.53.168.53:52771,1755152243,0.00,0
115.72.10.21:10009,1755152243,0.00,0
5.250.183.76:3128,1755152243,0.00,0
39.102.214.208:9098,1755152243,0.00,0
39.102.214.208:9098,1755152243,0.00,0
152.53.168.53:58841,1755152243,0.00,0
47.109.83.196:45554,1755152243,0.00,0
39.104.27.89:8004,1755152243,0.00,0
47.108.159.113:4006,1755152243,0.00,0
8.215.12.103:8445,1755152243,0.00,0
8.215.12.103:8445,1755152243,0.00,1
8.213.156.191:10000,1755152243,0.00,0
47.119.164.33:9080,1755152243,0.00,0
47.119.164.33:9080,1755152243,0.00,0
39.104.23.154:8081,1755152243,0.00,0
152.53.168.53:18807,1755152243,0.00,0
62.171.161.88:2018,1755152243,0.00,0
152.53.168.53:57059,1755152243,0.00,0
39.104.57.33:80,1755152243,0.00,0
39.104.57.33:80,1755152243,0.00,0
39.104.57.33:80,1755152243,0.00,0
47.121.133.212:8008,1755152243,0.00,0
39.102.214.199:7777,1755152243,0.00,0
39.102.214.199:7777,1755152243,0.00,0
154.205.147.234:20000,1755152243,0.00,0
154.205.147.234:20000,1755152243,0.00,1
51.161.56.52:80,1755152243,0.00,0
47.250.159.65:2002,1755152243,0.00,0
47.89.159.212:31281,1755152243,0.00,0
83.212.82.185:3128,1755152243,0.00,0
8.130.36.163:80,1755152243,0.00,0
47.119.19.221:8080,1755152243,0.00,0
47.119.19.221:8080,1755152243,0.00,0
121.43.109.88:8080,1755152243,0.00,0
157.180.121.252:37525,1755152243,0.00,0
3.79.73.102:8080,1755152243,0.00,0
8.213.197.208:8008,1755152243,0.00,0
39.102.208.189:3128,1755152243,0.00,0
39.102.208.189:3128,1755152243,0.00,0
72.10.164.178:31249,1755152243,0.00,0
152.53.168.53:30691,1755152243,0.00,0
39.102.209.128:8089,1755152243,0.00,0
39.102.209.128:8089,1755152243,0.00,0
47.121.183.107:80,1755152243,0.00,0
101.200.158.109:9200,1755152243,0.00,0
47.252.11.233:9080,1755152243,0.00,0
8.220.204.215:30001,1755152243,0.00,0
8.220.204.215:30001,1755152243,0.00,1
39.102.209.121:9098,1755152243,0.00,0
39.102.209.121:9098,1755152243,0.00,0
39.102.209.163:8008,1755152243,0.00,0
173.209.63.69:8024,1755152243,0.00,0
47.90.167.27:1000,1755152243,0.00,0
136.175.9.86:8085,1755152243,0.00,0
106.251.66.243:51034,1755152243,0.00,0
123.141.181.25:5031,1755152243,0.00,0
152.53.168.53:43055,1755152243,0.00,0
203.95.198.114:8080,1755152243,0.00,0
152.53.168.53:47240,1755152243,0.00,0
152.53.168.53:26605,1755152243,0.00,0
152.53.168.53:26605,1755152243,0.00,0
104.225.150.168:8081,1755152243,0.00,0
152.53.168.53:32379,1755152243,0.00,0
103.217.217.190:8080,1755152243,0.00,0
152.53.168.53:49093,1755152243,0.00,0
181.205.39.235:8080,1755152243,0.00,0
157.180.121.252:50936,1755152243,0.00,0
78.80.228.150:80,1755152243,0.00,0
67.43.236.21:1067,1755152243,0.00,0
203.95.198.167:8080,1755152243,0.00,0
121.37.207.154:8002,1755152243,0.00,0
152.53.168.53:11947,1755152243,0.00,0
201.174.239.25:8080,1755152243,0.00,0
201.174.239.25:8080,1755152243,0.00,0
201.174.239.25:8080,1755152243,0.00,0
113.45.158.25:3128,1755152243,0.00,0
154.16.146.48:80,1755152243,0.00,0
38.211.24.26:8090,1755152243,0.00,0
39.102.208.189:9098,1755152243,0.00,0
47.90.167.27:3128,1755152243,0.00,0
47.90.167.27:3128,1755152243,0.00,1
47.90.149.238:1036,1755152243,0.00,0
47.104.198.111:3128,1755152243,0.00,0
103.168.148.129:8080,1755152243,0.00,0
47.92.219.102:6379,1755152243,0.00,0
47.92.219.102:6379,1755152243,0.00,0
47.237.2.245:8083,1755152243,0.00,0
47.237.2.245:8083,1755152243,0.00,0
47.250.159.65:8181,1755152243,0.00,0
196.251.222.25:8104,1755152243,0.00,0
156.244.0.116:8060,1755152243,0.00,0
47.116.181.146:6379,1755152243,0.00,0
152.53.168.53:16821,1755152243,0.00,0
152.53.168.53:16821,1755152243,0.00,0
39.100.88.89:8081,1755152243,0.00,0
47.91.120.190:8888,1755152243,0.00,0
8.215.3.250:9797,1755152243,0.00,0
8.212.151.166:45,1755152243,0.00,0
47.122.60.73:8008,1755152243,0.00,0
47.122.60.73:8008,1755152243,0.00,0
47.91.120.190:1080,1755152243,0.00,0
39.100.88.89:80,1755152243,0.00,0
39.100.88.89:80,1755152243,0.00,0
39.100.88.89:80,1755152243,0.00,0
39.100.88.89:80,1755152243,0.00,0
179.1.128.42:9992,1755152243,0.00,0
47.91.121.127:9999,1755152243,0.00,0
47.91.121.127:9999,1755152243,0.00,0
139.224.186.221:7878,1755152243,0.00,0
47.121.182.36:9080,1755152243,0.00,0
38.156.73.154:8080,1755152243,0.12,1
39.102.211.64:9080,1755152243,0.00,0
47.91.29.151:8081,1755152243,0.00,0
47.250.51.110:3128,1755152243,0.00,0
47.109.83.196:8081,1755152243,0.00,0
47.109.83.196:8081,1755152243,0.00,0
47.119.164.33:8081,1755152243,0.00,0
47.121.182.88:9098,1755152243,0.00,0
47.121.182.88:9098,1755152243,0.00,0
152.53.168.53:31915,1755152243,0.00,0
159.203.61.169:80,1755152243,0.00,0
108.61.23.18:80,1755152243,0.07,1
209.97.150.167:8080,1755152243,0.00,0
138.68.60.8:8080,1755152243,0.00,0
138.197.112.162:80,1755152243,2.25,1
18.135.100.214:3128,1755152243,0.00,1
167.99.122.154:3000,1755152243,0.00,1
5.9.88.169:80,1755152243,0.07,1
139.162.78.109:8080,1755152243,0.00,0
15.223.115.238:1080,1755152243,0.00,0
31.14.114.72:1081,1755152243,0.00,0
31.14.114.70:1081,1755152243,0.00,0
31.14.114.68:1081,1755152243,0.00,0
193.233.126.61:3128,1755152243,0.00,0
120.26.123.95:8010,1755152243,0.00,0
120.79.7.173:8123,1755152243,0.00,0
78.47.126.220:8888,1755152243,0.00,0
31.14.114.73:1081,1755152243,0.00,0
52.29.191.183:3128,1755152243,0.00,0
115.29.148.215:45554,1755152243,0.00,0
3.142.201.147:1080,1755152243,0.00,0
121.43.43.217:10007,1755152243,0.00,0
47.113.221.120:3127,1755152243,0.00,0
120.77.8.130:3128,1755152243,0.00,0
8.140.105.75:8009,1755152243,0.00,0
18.130.202.43:3128,1755152243,0.00,0
101.200.187.233:8080,1755152243,0.00,0
47.92.242.45:8118,1755152243,0.00,0
39.105.27.30:3128,1755152243,0.00,0
95.66.138.21:8880,1755152243,0.00,0
87.239.31.42:80,1755152243,0.00,0
3.147.60.235:3128,1755152243,0.00,0
134.209.29.120:80,1755152243,0.00,0
18.130.202.43:8080,1755152243,0.00,0
51.20.103.83:8080,1755152243,0.00,0
13.48.138.241:3129,1755152243,0.00,0
3.70.233.234:3128,1755152243,0.00,0
18.143.167.190:9898,1755152243,0.00,1
18.143.167.190:999,1755152243,0.00,1
3.67.92.255:3128,1755152243,0.00,0
185.235.16.12:80,1755152243,0.00,0
89.58.57.45:80,1755152243,0.00,0
13.40.30.235:58831,1755152243,0.00,0
15.237.182.89:3128,1755152243,0.00,0
52.15.161.54:56793,1755152243,0.00,0
3.99.190.32:3128,1755152243,0.00,0
116.98.181.51:1009,1755152243,0.00,0
51.84.57.154:3128,1755152243,0.00,0
13.56.150.161:1080,1755152243,0.00,0
15.237.216.241:8085,1755152243,0.00,0
16.171.60.188:3128,1755152243,0.00,0
3.92.167.74:1080,1755152243,0.00,0
159.224.232.194:8888,1755152243,0.00,0
34.245.122.113:8080,1755152243,0.00,0
93.171.157.249:8080,1755152243,0.00,0
51.84.57.154:57368,1755152243,0.00,0
18.226.170.181:8888,1755152243,0.00,0
40.176.45.160:10888,1755152243,0.00,0
3.29.58.203:1080,1755152243,0.00,0
34.245.122.113:55829,1755152243,0.00,0
18.231.246.132:3128,1755152243,0.00,0
98.130.85.46:3128,1755152243,0.00,0
157.175.196.122:6628,1755152243,0.00,0
168.197.116.22:8082,1755152243,0.00,0
35.152.137.99:8089,1755152243,0.00,0
35.181.65.119:3128,1755152243,0.00,0
113.108.13.120:8083,1755152243,0.00,0
34.216.224.9:10994,1755152243,0.00,0
34.216.224.9:10003,1755152243,0.00,0
56.124.22.247:3128,1755152243,0.00,0
135.181.154.225:80,1755152243,0.00,0
8.219.188.145:8118,1755152243,0.00,0
36.138.53.26:10017,1755152243,0.00,0
157.175.43.137:8742,1755152243,0.00,0
106.14.255.124:8080,1755152243,0.00,0
157.175.196.122:8000,1755152243,0.00,0
27.71.228.47:3128,1755152243,0.00,0
23.247.136.254:80,1755152243,0.00,0
157.175.43.137:808,1755152243,0.00,0
188.191.165.159:8080,1755152243,0.00,0
103.65.237.92:5678,1755152243,0.00,0
97.74.87.226:80,1755152243,0.00,0
187.19.128.76:8090,1755152243,0.00,0
40.176.45.160:44001,1755152243,0.00,0
43.217.82.90:3128,1755152243,0.00,0
51.92.210.224:3128,1755152243,0.00,0
113.108.105.30:9091,1755152243,0.00,0
35.152.106.51:8080,1755152243,0.00,0
113.204.79.230:9091,1755152243,0.00,0
209.121.164.51:31147,1755152243,0.00,0
209.121.164.50:31147,1755152243,0.00,0
18.163.196.59:1080,1755152243,0.00,0
54.180.135.57:8888,1755152243,0.00,0
40.192.27.104:3128,1755152243,0.00,0
54.177.108.157:1080,1755152243,0.00,0
52.198.162.123:3128,1755152243,0.00,0
40.192.27.104:7777,1755152243,0.00,0
59.7.246.4:80,1755152243,0.00,0
45.239.175.60:8080,1755152243,0.00,0
51.16.245.198:3128,1755152243,0.00,0
103.120.146.11:8080,1755152243,0.00,1
104.129.194.45:10801,1755152243,0.01,1
183.215.23.242:9091,1755152243,0.00,0
218.75.224.4:3309,1755152243,0.00,0
54.180.135.57:8082,1755152243,0.00,0
51.44.86.217:3128,1755152243,0.00,0
16.28.61.56:3128,1755152243,0.00,0
18.208.142.221:1080,1755152243,0.00,0
185.36.145.215:80,1755152243,0.00,0
185.88.177.197:8080,1755152243,0.00,0
18.143.167.190:45643,1755152243,0.00,0
223.206.50.34:8080,1755152243,0.00,1
54.255.239.60:1111,1755152243,0.00,0
13.211.233.22:36619,1755152243,0.00,0
123.159.126.158:8085,1755152243,0.00,0
157.175.40.233:8888,1755152243,0.00,0
36.138.53.26:10019,1755152243,0.00,0
34.219.59.199:52541,1755152243,0.00,0
203.19.38.114:1080,1755152243,0.00,0
36.111.205.203:6666,1755152243,0.00,0
72.10.160.170:29383,1755152243,0.00,0
18.143.167.190:83,1755152243,0.00,0
103.231.78.36:80,1755152243,0.00,0
119.3.113.152:9094,1755152243,0.00,0
46.161.196.222:9812,1755152243,0.00,0
222.59.173.105:45053,1755152243,0.00,0
222.59.173.105:45085,1755152243,0.00,0
123.30.154.171:7777,1755152243,0.00,0
113.160.132.195:8080,1755152243,0.00,0
27.79.242.112:16000,1755152243,0.00,0
27.71.132.134:16000,1755152243,0.00,0
222.59.173.105:45124,1755152243,0.00,0
222.59.173.105:45035,1755152243,0.00,0
94.182.146.250:8080,1755152243,0.00,0
183.80.22.107:16000,1755152243,0.00,0
183.80.23.242:16000,1755152243,0.00,0
42.113.20.127:16000,1755152243,0.00,0
52.193.148.177:3128,1755152243,0.00,0
13.244.66.17:3128,1755152243,0.00,0
185.14.47.247:80,1755152243,0.00,0
220.88.5.106:80,1755152243,0.00,1
42.96.16.158:1311,1755152243,0.00,0
115.72.15.14:10005,1755152243,0.00,0
115.72.44.82:10004,1755152243,0.00,0
54.248.28.31:1080,1755152243,0.00,0
101.251.204.174:8080,1755152243,0.00,0
54.180.143.12:8001,1755152243,0.00,0
27.71.139.254:16000,1755152243,0.00,0
213.87.103.76:3128,1755152243,0.00,0
43.156.183.112:1080,1755152243,0.00,0
62.234.206.73:3128,1755152243,0.00,1
222.59.173.105:45003,1755152243,0.00,0
222.59.173.105:45012,1755152243,0.00,0
117.74.65.207:443,1755152243,0.00,1
223.135.156.183:8080,1755152243,0.00,0
203.162.13.222:6868,1755152243,0.00,0
222.59.173.105:45130,1755152243,0.00,0
113.23.120.139:16000,1755152243,0.00,0
118.194.249.77:8080,1755152243,0.00,0
39.129.25.66:8060,1755152243,0.00,0
51.20.192.194:3128,1755152243,0.00,0
203.3.112.2:6666,1755152243,0.00,0
8.208.90.243:8081,1755152243,0.00,1
124.193.203.41:8000,1755152243,0.00,1
8.208.85.34:6969,1755152243,0.00,1
47.243.124.21:4040,1755152243,0.00,1
182.253.109.29:8080,1755152243,0.00,0
120.46.215.52:41890,1755152243,0.00,1
49.0.253.51:8888,1755152243,0.00,1
27.71.140.43:16000,1755152243,0.00,0
3.106.245.146:52875,1755152243,0.00,0
18.188.141.177:2000,1755152243,0.00,0
54.221.40.2:1080,1755152243,0.00,0
212.16.77.50:3128,1755152243,0.00,0
13.114.9.221:50439,1755152243,0.00,0
13.212.81.49:1452,1755152243,0.00,0
13.212.81.49:1231,1755152243,0.00,0
13.208.110.63:8080,1755152243,0.00,0
54.254.244.163:8082,1755152243,0.00,0
5.161.133.32:80,1755152243,0.26,1
117.161.170.163:9252,1755152243,0.00,0
54.199.199.66:5314,1755152243,0.00,0
115.74.5.48:10001,1755152243,0.00,0
200.174.198.86:8888,1755152243,0.00,0
57.129.81.201:8081,1755152243,0.00,0
115.72.44.82:10008,1755152243,0.00,0
57.129.81.201:3128,1755152243,0.00,0
57.129.81.201:999,1755152243,0.00,0
4.245.123.244:80,1755152243,0.11,1
52.140.40.92:80,1755152243,0.00,0
171.237.60.177:10006,1755152243,0.00,0
47.92.152.43:8081,1755152243,0.00,0
47.99.112.148:8080,1755152243,0.00,0
195.211.219.147:5555,1755152243,0.00,0
103.248.9.247:8080,1755152243,0.00,0
103.180.123.107:82,1755152243,0.00,0
45.167.126.72:999,1755152243,0.00,0
47.92.219.102:8080,1755152243,0.00,0
101.255.209.94:8070,1755152243,0.00,0
201.244.16.139:999,1755152243,0.00,0
8.217.250.141:33333,1755152243,0.00,0
181.174.228.157:8080,1755152243,0.00,0
120.25.189.254:9080,1755152243,0.00,0
47.121.129.129:8443,1755152243,0.00,0
47.92.82.167:8085,1755152243,0.00,0
103.227.187.217:6080,1755152243,0.00,0
177.45.155.234:8085,1755152243,0.00,0
43.252.237.149:8080,1755152243,0.00,0
63.250.32.221:3128,1755152243,0.00,0
121.43.146.222:8080,1755152243,0.00,0
8.219.1.139:8090,1755152243,0.00,0
103.133.61.191:8080,1755152243,0.00,0
47.122.60.73:8443,1755152243,0.00,0
47.122.65.254:8081,1755152243,0.00,0
14.241.111.97:8080,1755152243,0.00,0
103.68.214.32:8181,1755152243,0.00,0
181.204.81.179:999,1755152243,0.00,0
121.43.154.123:9080,1755152243,0.00,0
82.25.90.240:3128,1755152243,0.00,0
47.92.82.167:80,1755152243,0.00,0
190.108.95.137:999,1755152243,0.00,0
47.121.129.129:7777,1755152243,0.00,0
112.201.178.239:8080,1755152243,0.00,0
47.99.112.148:9098,1755152243,0.00,0
47.92.152.43:9080,1755152243,0.00,0
190.60.36.210:999,1755152243,0.00,0
92.67.186.210:80,1755152243,0.00,0
14.224.181.172:8080,1755152243,0.00,0
161.82.141.219:8080,1755152243,0.00,0
4.247.152.147:3128,1755152243,0.00,0
154.27.196.39:999,1755152243,0.00,0
103.102.12.105:8080,1755152243,0.00,0
159.192.112.104:8999,1755152243,0.00,0
219.129.167.82:2222,1755152243,0.00,0
201.186.41.170:999,1755152243,0.00,0
121.43.146.222:8081,1755152243,0.00,0
103.109.57.118:8080,1755152243,0.00,0
47.122.57.58:9080,1755152243,0.00,0
190.185.112.58:999,1755152243,0.00,0
77.238.103.98:8080,1755152243,0.00,0
61.216.156.222:60808,1755152243,0.00,0
80.240.23.28:80,1755152243,0.00,0
38.46.235.3:8088,1755152243,0.00,0
47.91.29.151:8443,1755152243,0.00,0
223.205.66.87:8080,1755152243,0.00,0
103.86.117.58:8080,1755152243,0.00,0
149.86.152.225:8080,1755152243,0.00,0
165.22.218.125:3128,1755152243,0.00,0
47.104.28.135:20002,1755152243,0.00,0
103.114.96.246:8080,1755152243,0.00,0
171.7.132.192:8080,1755152243,0.00,0
196.251.222.50:8104,1755152243,0.00,0
61.186.243.6:9002,1755152243,0.00,0
120.26.52.35:3128,1755152243,0.00,0
47.121.129.129:9098,1755152243,0.00,0
47.250.11.111:111,1755152243,0.00,0
139.224.186.221:80,1755152243,0.00,0
116.98.187.72:1017,1755152243,0.00,0
38.252.215.109:999,1755152243,0.00,0
47.122.62.83:3128,1755152243,0.00,0
118.47.179.203:80,1755152243,0.00,0
47.122.64.36:2080,1755152243,0.00,0
39.102.213.3:8443,1755152243,0.00,0
38.172.131.64:999,1755152243,0.00,0
217.160.98.224:3128,1755152243,0.00,0
139.224.186.221:1111,1755152243,0.00,0
49.147.60.119:8080,1755152243,0.00,0
120.26.52.35:8081,1755152243,0.00,0
188.166.230.109:31028,1755152243,0.00,0
124.83.107.131:8082,1755152243,0.00,0
47.122.60.73:3128,1755152243,0.00,0
209.14.118.116:999,1755152243,0.00,0
47.122.60.157:80,1755152243,0.00,0
140.227.61.201:3128,1755152243,0.00,0
47.122.64.36:9080,1755152243,0.00,0
115.72.44.82:10010,1755152243,0.00,0
47.252.20.42:11300,1755152243,0.00,0
23.237.210.82:80,1755152243,0.08,1
115.72.10.21:10005,1755152243,0.00,0
103.138.145.34:80,1755152243,0.00,0
115.74.5.48:10005,1755152243,0.00,0
72.10.164.178:21373,1755152243,0.00,0
147.28.240.214:9400,1755152243,0.00,0
115.72.4.186:10010,1755152243,0.00,0
82.102.10.253:80,1755152243,0.00,0
198.49.68.80:80,1755152243,0.00,0
123.141.181.49:5031,1755152243,0.00,0
192.177.139.210:8000,1755152243,0.00,0
219.93.101.60:80,1755152243,0.00,0
147.28.240.214:80,1755152243,0.00,0
109.71.254.4:80,1755152243,0.00,0
188.132.222.3:8080,1755152243,0.00,0
115.72.44.82:10006,1755152243,0.00,0
141.98.153.86:80,1755152243,0.00,0
103.94.52.70:3128,1755152243,0.00,0
115.72.10.21:10004,1755152243,0.00,0
181.174.164.221:80,1755152243,0.00,0
152.53.194.46:8029,1755152243,0.00,0
141.253.126.46:3238,1755152243,0.00,0
15.204.151.147:31158,1755152243,0.00,0
47.56.110.204:8989,1755152243,0.00,0
115.72.15.14:10002,1755152243,0.00,0
171.237.60.177:10007,1755152243,0.00,0
185.162.60.46:8080,1755152243,0.00,0
152.53.107.230:80,1755152243,0.00,0
113.121.253.65:8118,1755152243,0.00,0
186.96.73.16:999,1755152243,0.00,0
34.101.88.34:3128,1755152243,0.00,0
108.141.130.146:80,1755152243,0.00,0
160.22.20.231:8080,1755152243,0.00,0
152.26.229.52:9443,1755152243,0.00,0
66.175.219.50:3228,1755152243,0.00,0
203.95.196.29:8080,1755152243,0.00,0
79.110.202.184:8081,1755152243,0.00,0
103.214.109.67:80,1755152243,0.00,0
59.153.100.98:80,1755152243,0.00,0
46.62.143.200:8008,1755152243,0.00,0
103.214.109.70:80,1755152243,0.00,0
103.60.204.18:80,1755152243,0.00,0
147.75.34.74:10047,1755152243,0.00,0
37.235.48.19:80,1755152243,0.00,0
147.28.240.214:9443,1755152243,0.00,0
46.35.9.110:80,1755152243,0.00,0
152.69.229.220:3128,1755152243,0.00,0
145.40.96.157:9400,1755152243,0.00,0
49.65.124.192:3128,1755152243,0.00,0
152.53.194.46:8039,1755152243,0.00,0
5.45.126.128:8080,1755152243,0.00,0
123.141.181.32:5031,1755152243,0.00,0
185.82.218.85:80,1755152243,0.00,0
67.211.219.122:8888,1755152243,0.00,0
46.161.196.222:8080,1755152243,0.00,0
103.117.192.10:80,1755152243,0.00,0
147.28.240.214:9401,1755152243,0.00,0
115.74.5.48:10007,1755152243,0.00,0
74.48.189.152:2580,1755152243,0.00,0
96.93.124.211:31060,1755152243,0.00,0
157.180.121.252:53375,1755152243,0.00,0
139.59.1.14:80,1755152243,0.00,0
4.195.16.140:80,1755152243,0.00,0
158.178.214.173:3138,1755152243,0.00,0
147.75.34.74:10019,1755152243,0.00,0
219.79.89.247:8080,1755152243,0.00,0
203.95.196.125:8080,1755152243,0.00,0
38.199.65.97:999,1755152243,0.00,0
198.176.56.39:80,1755152243,0.00,0
195.158.8.123:3128,1755152243,0.00,0
72.10.164.178:23967,1755152243,0.00,0
136.175.9.85:8083,1755152243,0.00,0
34.101.51.45:3128,1755152243,0.00,0
72.10.160.90:27839,1755152243,0.00,0
171.237.60.177:10004,1755152243,0.00,0
173.209.63.67:8069,1755152243,0.00,0
152.53.194.46:8070,1755152243,0.00,0
78.38.53.36:80,1755152243,0.00,0
79.110.200.148:8081,1755152243,0.00,0
220.233.184.21:80,1755152243,0.00,0
91.205.172.113:3120,1755152243,0.00,0
38.60.109.55:80,1755152243,0.00,0
41.59.90.168:80,1755152243,0.00,0
47.56.110.204:8990,1755152243,0.00,0
111.111.108.141:3128,1755152243,0.00,0
120.53.27.73:3128,1755152243,0.00,0
147.75.34.74:10092,1755152243,0.00,0
45.186.6.104:3128,1755152243,0.00,0
193.136.58.76:80,1755152243,0.00,0
67.43.228.250:14609,1755152243,0.00,0
114.80.36.254:3081,1755152243,0.00,0
141.253.101.157:3206,1755152243,0.00,0
136.175.9.85:8084,1755152243,0.00,0
41.59.90.175:80,1755152243,0.00,0
103.86.109.38:80,1755152243,0.00,0
61.79.72.201:80,1755152243,0.00,0
159.69.57.20:8880,1755152243,0.00,0
103.214.109.69:80,1755152243,0.00,0
157.180.121.252:41795,1755152243,0.00,0
124.108.6.20:8085,1755152243,0.00,0
159.65.230.46:8888,1755152243,0.00,0
219.93.101.63:80,1755152243,0.00,0
67.43.236.18:25981,1755152243,0.00,0
98.64.128.182:3128,1755152243,0.00,0
119.18.146.92:9090,1755152243,0.00,0
185.191.236.162:3128,1755152243,0.00,0
90.162.35.34:80,1755152243,0.00,0
152.53.194.46:8100,1755152243,0.00,0
67.223.225.161:43080,1755152243,0.00,0
46.99.204.38:80,1755152243,0.00,1
49.236.189.199:21488,1755152243,0.00,1
103.216.50.206:8080,1755152243,0.00,1
85.117.56.157:8080,1755152243,0.00,1
