Proxy,Timestamp,Score,Success
39.102.208.23:8081,1755020862,0.00,0
103.171.255.243:8080,1755020862,0.00,0
47.116.126.57:9080,1755020862,0.00,0
39.104.27.89:8081,1755020862,0.00,0
39.102.209.121:8080,1755020862,0.00,0
39.104.27.89:8008,1755020862,0.00,0
47.122.56.158:6379,1755020862,0.00,0
39.101.65.228:6000,1755020862,0.00,0
39.102.208.23:8443,1755020862,0.00,0
8.220.136.174:8999,1755020862,0.00,0
8.220.136.174:8999,1755020862,0.00,0
47.122.60.157:10000,1755020862,0.00,0
202.51.98.229:7000,1755020862,0.00,0
47.119.22.92:3128,1755020862,0.00,0
8.220.136.174:1080,1755020862,0.00,0
47.122.57.58:8080,1755020862,0.00,0
39.104.69.76:8081,1755020862,0.00,0
47.122.57.58:9080,1755020862,0.00,0
39.101.65.228:8001,1755020862,0.00,0
198.145.118.100:8080,1755020862,0.00,0
5.161.225.0:10000,1755020862,0.00,0
39.102.209.128:8081,1755020862,0.00,0
47.119.22.156:10000,1755020862,0.00,0
39.101.65.228:8020,1755020862,0.00,0
200.188.112.145:999,1755020862,0.00,0
39.102.209.121:9098,1755020862,0.00,0
39.104.69.76:8080,1755020862,0.00,0
47.122.60.157:3128,1755020862,0.00,0
103.177.199.69:1111,1755020862,0.00,0
39.102.209.121:9080,1755020862,0.00,0
39.102.209.128:9098,1755020862,0.00,0
8.220.136.174:3129,1755020862,0.00,0
39.102.209.121:8888,1755020862,0.00,0
39.101.65.228:82,1755020862,0.00,0
47.122.31.238:8080,1755020862,0.00,0
39.104.27.89:9098,1755020862,0.00,0
39.104.57.33:3128,1755020862,0.00,0
202.57.25.94:8080,1755020862,0.00,0
47.122.31.238:59394,1755020862,0.00,0
39.104.27.89:9080,1755020862,0.00,0
190.121.151.162:999,1755020862,0.00,0
39.102.209.128:3128,1755020862,0.00,0
39.102.209.163:3128,1755020862,0.00,0
47.119.22.92:8080,1755020862,0.00,0
8.220.136.174:8888,1755020862,0.00,0
39.102.209.128:13,1755020862,0.00,0
47.122.56.158:9098,1755020862,0.00,0
47.122.31.59:8080,1755020862,0.00,0
39.102.209.128:80,1755020862,0.00,0
39.101.65.228:8080,1755020862,0.00,0
47.122.57.58:9098,1755020862,0.00,0
47.119.22.156:8081,1755020862,0.00,0
39.101.65.228:8002,1755020862,0.00,0
39.101.65.228:808,1755020862,0.00,0
83.222.184.90:3128,1755020862,0.00,0
47.119.22.92:10000,1755020862,0.00,0
39.101.65.228:8499,1755020862,0.00,0
185.208.102.178:8080,1755020862,0.00,0
8.220.136.174:20002,1755020862,0.00,0
47.120.0.231:80,1755020862,0.00,0
39.104.69.76:8443,1755020862,0.00,0
39.104.57.33:80,1755020862,0.00,0
39.104.69.76:8089,1755020862,0.00,0
8.220.136.174:8086,1755020862,0.00,0
8.220.136.174:8086,1755020862,0.00,0
8.220.136.174:9098,1755020862,0.00,0
8.220.136.174:9098,1755020862,0.00,0
39.102.209.121:8081,1755020862,0.00,0
39.101.65.228:7890,1755020862,0.00,0
47.119.22.92:9080,1755020862,0.00,0
47.119.22.92:8081,1755020862,0.00,0
39.104.69.76:3128,1755020862,0.00,0
103.175.224.131:8080,1755020862,0.00,0
83.222.184.87:3128,1755020862,0.00,0
47.119.22.92:8443,1755020862,0.00,0
47.119.22.92:80,1755020862,0.00,0
39.101.65.228:87,1755020862,0.00,0
8.220.136.174:9080,1755020862,0.00,0
8.220.136.174:9080,1755020862,0.00,0
39.101.65.228:8800,1755020862,0.00,0
39.104.57.33:9080,1755020862,0.00,0
39.101.65.228:8084,1755020862,0.00,0
47.122.56.158:8080,1755020862,0.00,0
39.102.209.163:8000,1755020862,0.00,0
39.104.57.33:8081,1755020862,0.00,0
47.122.60.157:8081,1755020862,0.00,0
194.164.174.7:3128,1755020862,0.09,1
104.155.15.30:80,1755020862,0.01,1
209.97.150.167:80,1755020862,0.00,0
209.97.150.167:80,1755020862,0.00,0
47.238.60.156:8008,1755020862,0.00,0
52.166.240.42:80,1755020862,0.00,0
192.177.139.148:8000,1755020862,0.00,0
47.122.60.157:8008,1755020862,0.00,0
113.108.13.120:4433,1755020862,0.00,0
113.108.13.120:4433,1755020862,0.00,0
18.163.196.59:1080,1755020862,0.00,0
18.163.196.59:1080,1755020862,0.00,1
41.92.157.70:8080,1755020862,0.00,0
38.147.98.190:8080,1755020862,0.00,0
152.53.194.46:8070,1755020862,0.00,0
103.88.211.163:8080,1755020862,0.00,0
39.102.209.121:31281,1755020862,0.00,0
64.110.82.7:8080,1755020862,0.00,0
41.59.90.175:80,1755020862,0.00,0
41.59.90.175:80,1755020862,0.00,0
173.209.63.67:8036,1755020862,0.00,0
8.219.97.248:80,1755020862,0.00,0
14.142.36.210:80,1755020862,0.00,0
67.43.228.250:10213,1755020862,0.00,0
123.141.181.32:5031,1755020862,0.00,0
123.141.181.32:5031,1755020862,0.00,0
190.94.213.23:999,1755020862,0.00,0
152.53.168.53:48343,1755020862,0.00,0
82.25.90.240:3128,1755020862,0.00,0
82.25.90.240:3128,1755020862,0.26,1
113.121.253.65:8118,1755020862,0.00,0
138.68.60.8:80,1755020862,0.00,0
192.177.139.23:8000,1755020862,0.00,0
197.243.27.122:3128,1755020862,0.00,0
109.71.254.4:80,1755020862,0.00,0
109.71.254.4:80,1755020862,0.00,0
195.158.8.123:3128,1755020862,0.00,0
195.158.8.123:3128,1755020862,0.00,0
195.158.8.123:3128,1755020862,0.00,0
142.93.157.60:80,1755020862,0.00,0
173.209.63.70:8027,1755020862,0.00,0
173.209.63.70:8027,1755020862,0.00,0
190.104.37.36:999,1755020862,0.00,0
36.136.27.2:4999,1755020862,0.00,0
36.136.27.2:4999,1755020862,0.00,0
37.27.6.46:80,1755020862,0.00,0
103.117.192.10:80,1755020862,0.00,0
103.117.192.10:80,1755020862,0.11,1
145.40.96.156:443,1755020862,0.00,0
173.209.63.67:8069,1755020862,0.00,0
62.234.206.73:3128,1755020862,0.00,0
62.234.206.73:3128,1755020862,0.00,0
145.40.96.157:9400,1755020862,0.00,0
107.6.7.232:3128,1755020862,0.00,0
152.53.168.53:19997,1755020862,0.00,0
173.209.63.68:8112,1755020862,0.00,0
103.63.190.84:8080,1755020862,0.00,0
18.163.196.59:3128,1755020862,0.00,0
145.40.96.156:9400,1755020862,0.00,0
173.209.63.66:8036,1755020862,0.00,0
